id,imdb_id,budget,revenue,genre_names,original_title,runtime,status,countries,title,original_language,avg_vote,vote_count,popularity,genres,year,90s,00s,10s,Drama,Thriller,Romance,Adventure,Action,History,Comedy,Mystery,Fantasy,Animation,Family,Crime,War,Science Fiction,Horror,Music,Western,TV Movie,profit,profit_margin
37645,tt1167638,24000000.0,21695883.0,"['Action', 'Crime', 'Thriller']",L'Immortel,115.0,Released,['France'],22 Bullets,French,6.5,604,15.403,"[28, 80, 53]",2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2304117.0,-10.6
37652,tt0118976,,,['Comedy'],Didier,104.0,Released,['France'],Didier,French,5.9,314,5.207999999999998,[35],1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
37653,tt0114732,7500000.0,,['Comedy'],Les Trois Frères,105.0,Released,['France'],The Three Brothers,French,7.0,411,6.902,[35],1995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
37797,tt0113824,,585013.0,"['Animation', 'Drama', 'Family']",耳をすませば,111.0,Released,['Japan'],Whisper of the Heart,Japanese,7.9,807,19.396,"[16, 18, 10751]",1995,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
37903,tt1149362,15238800.0,19319671.0,"['Drama', 'Mystery']",Das weisse Band - Eine deutsche Kindergeschichte,144.0,Released,"['Austria', 'France', 'Germany', 'Italy']",The White Ribbon,German,7.5,538,11.544,"[18, 9648]",2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4080871.0,21.1
37905,tt1183276,,,"['Action', 'Horror', 'Thriller']",La Horde,98.0,Released,['France'],The Horde,French,5.8,211,6.428,"[28, 27, 53]",2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,
37933,tt0495596,22000000.0,68673762.0,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction']",ゲド戦記,115.0,Released,['Japan'],Tales from Earthsea,Japanese,6.6,695,18.597,"[12, 16, 14, 878]",2006,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,46673762.0,68.0
38142,tt0983213,5000000.0,256851.0,"['Animation', 'Drama', 'Romance']",秒速5センチメートル,63.0,Released,['Japan'],5 Centimeters per Second,Japanese,7.4,1020,13.87,"[16, 18, 10749]",2007,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4743149.0,-1846.7
38251,tt0102426,,4532791.0,"['Comedy', 'Romance', 'War']",Mediterraneo,96.0,Released,['Italy'],Mediterraneo,Italian,7.7,540,9.167,"[35, 10749, 10752]",1991,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,
38277,tt1503096,28612179.0,33857735.0,['Comedy'],Camping 2,99.0,Released,['France'],Camping 2,French,4.8,438,9.292,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5245556.0,15.5
38286,tt0135007,,,['Comedy'],Tre Uomini e una Gamba,98.0,Released,['Italy'],Tre Uomini e una Gamba,Italian,8.0,1366,8.613999999999999,[35],1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38288,tt3444066,,,['Comedy'],I Corti,120.0,Released,['Italy'],I Corti,Italian,8.2,290,7.704,[35],1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38327,tt0486138,,23919309.0,['Comedy'],Il mio miglior nemico,110.0,Released,['Italy'],My best enemy,Italian,6.1,210,6.228,[35],2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38366,tt0115899,,,"['Romance', 'Drama', 'Comedy']",Il ciclone,91.0,Released,['Italy'],The Cyclone,Italian,6.9,469,7.791,"[10749, 18, 35]",1996,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38396,tt0166556,,,['Comedy'],Così è la vita,108.0,Released,['Italy'],That's Life,Italian,7.5,815,8.541,[35],1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38397,tt0345561,,23039985.0,['Comedy'],"La leggenda di Al, John e Jack",105.0,Released,['Italy'],"The Legend of Al, John and Jack",Italian,7.1,777,7.131,[35],2002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
38810,tt1379182,275576.0,420095.0,['Drama'],Κυνόδοντας,98.0,Released,['Greece'],Dogtooth,Greek,7.2,962,16.891,[18],2009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144519.0,34.4
39102,tt0142244,,15218214.0,"['Action', 'Animation', 'Adventure']",ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,52.0,Released,['Japan'],Dragon Ball Z: Lord Slug,Japanese,6.2,266,13.521,"[28, 12, 16]",1991,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
39103,tt0142237,,19581369.0,"['Action', 'Animation']",ドラゴンボールZ 激突!!100億パワーの戦士たち,46.0,Released,['Japan'],Dragon Ball Z: The Return of Cooler,Japanese,6.7,295,15.283,"[28, 16]",1992,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
39104,tt0142241,,18554927.0,"['Action', 'Animation', 'Science Fiction']",ドラゴンボールＺ 極限バトル！三大超サイヤ人,46.0,Released,['Japan'],Dragon Ball Z: Super Android 13!,Japanese,6.6,258,13.98,"[28, 16, 878]",1992,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
39105,tt0142238,,18435583.0,"['Action', 'Animation', 'Science Fiction']",ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴,51.0,Released,['Japan'],Dragon Ball Z: Bojack Unbound,Japanese,6.8,269,19.953,"[28, 16, 878]",1993,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
39106,tt0142234,,17121947.0,"['Action', 'Animation', 'Science Fiction']",ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,50.0,Released,['Japan'],Dragon Ball Z: Bio-Broly,Japanese,5.7,287,13.113,"[28, 16, 878]",1994,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
39107,tt0142236,,270354.0,"['Action', 'Animation']",ドラゴンボールZ 復活のフュージョン!! 悟空とベジータ,55.0,Released,['Japan'],Dragon Ball Z: Fusion Reborn,Japanese,7.4,393,16.09,"[28, 16]",1995,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
39108,tt0142243,,11694663.0,"['Fantasy', 'Animation', 'Action', 'Science Fiction']",ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,51.0,Released,['Japan'],Dragon Ball Z: Wrath of the Dragon,Japanese,7.1,350,18.538,"[28, 16, 14, 878]",1995,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,
39324,tt0142247,,,"['Action', 'Animation', 'Science Fiction', 'Drama']",ドラゴンボールZ 絶望への反抗!!残された超戦士・悟飯とトランクス,48.0,Released,['Japan'],Dragon Ball Z: The History of Trunks,Japanese,7.4,228,10.585,"[28, 16, 18, 878]",1993,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
39385,tt0120471,4000000.0,,['Comedy'],La Vérité si je Mens !,100.0,Released,['France'],Would I Lie to You?,French,6.4,305,8.2,[35],1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
39386,tt0380349,,19035653.0,['Comedy'],L'Enquête corse,92.0,Released,['France'],The Corsican File,French,6.0,201,7.382999999999999,[35],2004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
40096,tt0271383,,,"['Adventure', 'Comedy']",O Auto da Compadecida,104.0,Released,['Brazil'],A Dog's Will,Portuguese,8.4,584,11.522,"[12, 35]",2000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
40794,tt1405810,7000000.0,15340429.0,"['Comedy', 'Drama', 'Romance']",Mine vaganti,110.0,Released,['Italy'],Loose Cannons,Italian,7.4,399,8.968,"[35, 18, 10749]",2010,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8340429.0,54.4
40817,tt1332486,,13099140.0,['Comedy'],Baciami ancora,139.0,Released,"['Italy', 'France']",Kiss Me Again,Italian,5.7,218,11.640999999999998,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
41201,tt0775489,18000000.0,6007194.0,"['Animation', 'Drama']",L'illusionniste,77.0,Released,"['France', 'United Kingdom']",The Illusionist,French,7.4,325,8.157,"[16, 18]",2010,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-11992806.0,-199.6
41211,tt1465487,8700000.0,57457528.0,"['Romance', 'Comedy']",L'arnacoeur,105.0,Released,"['France', 'Monaco']",Heartbreaker,French,6.6,874,11.129,"[35, 10749]",2010,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48757528.0,84.9
41411,tt1382725,20000000.0,25623521.0,"['Drama', 'History', 'War']",La Rafle,115.0,Released,"['France', 'Germany', 'Hungary']",The Round Up,French,7.7,696,10.9,"[18, 36, 10752]",2010,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5623521.0,21.9
41413,tt1513892,,11285031.0,"['Comedy', 'Romance', 'Drama']",Scusa Ma Ti Voglio Sposare,106.0,Released,[],Sorry if I Want to Marry You,Italian,5.3,292,9.167,"[35, 18, 10749]",2010,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
41665,tt0106867,,,['Comedy'],Fantozzi in paradiso,98.0,Released,[],Fantozzi in Heaven,Italian,5.8,238,5.894,[35],1993,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
41668,tt0116279,,,['Comedy'],Fantozzi - Il ritorno,97.0,Released,['Italy'],Fantozzi The Return,Italian,5.7,240,6.599,[35],1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42425,tt0115446,,,"['Adventure', 'Comedy', 'Science Fiction']",A Spasso Nel Tempo,94.0,Released,['Italy'],A Spasso Nel Tempo,Italian,5.2,238,5.172999999999999,"[12, 35, 878]",1996,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,
42432,tt0337689,,29320869.0,['Comedy'],Natale sul Nilo,100.0,Released,['Italy'],Christmas on the Nile,Italian,5.2,398,6.5820000000000025,[35],2002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42433,tt0392494,,,['Comedy'],Natale in India,96.0,Released,['Italy'],Natale in India,Italian,4.8,374,6.1960000000000015,[35],2003,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42434,tt0480922,,25643184.0,['Comedy'],Natale a Miami,100.0,Released,['Italy'],Christmas in Miami,Italian,5.1,357,8.878,[35],2005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42435,tt0874306,,30437121.0,['Comedy'],Natale a New York,0.0,Released,['Italy'],Natale a New York,Italian,4.9,364,5.282,[35],2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42436,tt1065329,,37350000.0,['Comedy'],Natale in crociera,0.0,Released,['Italy'],Natale in crociera,Italian,4.9,296,4.846,[35],2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42437,tt1285311,,36702844.0,['Comedy'],Natale a Rio,0.0,Released,['Italy'],Natale a Rio,Italian,5.0,328,5.334,[35],2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42441,tt0200215,,,['Comedy'],Tifosi,120.0,Released,['Italy'],Tifosi,Italian,5.5,239,6.066,[35],1999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42446,tt0200245,,,"['Comedy', 'Romance']",Vacanze di Natale 2000,110.0,Released,['Italy'],Christmas Vacation 2000,Italian,5.2,223,6.2620000000000005,"[35, 10749]",1999,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
42892,tt1455810,,6128290.0,['Comedy'],Happy Family,90.0,Released,['Italy'],Happy Family,Italian,6.5,199,5.329,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
43200,tt1529233,,4628041.0,"['Comedy', 'Drama']",Basilicata coast to coast,105.0,Released,['Italy'],Basilicata coast to coast,Italian,6.3,247,5.626,"[35, 18]",2010,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
43209,tt1653690,,2340516.0,"['Action', 'Adventure', 'History']",องค์บาก 3,95.0,Released,['Thailand'],Ong Bak 3,Thai,5.6,203,10.544,"[28, 12, 36]",2010,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
43554,tt0174105,,,['Comedy'],Paparazzi,100.0,Released,['Italy'],Paparazzi,Italian,5.0,225,5.949,[35],1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
43555,tt0269009,,,[],Body Guards - Guardie del Corpo,94.0,Released,['Italy'],Body Guards,Italian,5.1,212,5.845,[],2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
44249,tt1641638,,2708867.0,"['Drama', 'Action', 'History']",葉問前傳,100.0,Released,['Hong Kong'],The Legend Is Born: Ip Man,Chinese,6.7,377,3.026,"[28, 18, 36]",2010,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
44251,tt0142239,,21916093.0,"['Action', 'Animation', 'Science Fiction']",ドラゴンボールＺ 危険なふたり！超戦士はねむれない,48.0,Released,['Japan'],Dragon Ball Z: Broly – Second Coming,Japanese,6.6,342,23.454,"[28, 16, 878]",1994,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,
44269,tt1587877,,11345366.0,['Comedy'],Tout ce qui Brille,100.0,Released,['France'],All That Glitters,French,6.4,547,4.518,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
44706,tt0119863,,,['Comedy'],Le Pari,100.0,Released,['France'],The Bet,French,6.4,259,5.965,[35],1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
44716,tt1340107,15000000.0,13004504.0,['Drama'],Hævnen,118.0,Released,"['Denmark', 'Sweden']",In a Better World,Danish,7.3,222,10.597,[18],2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1995496.0,-15.3
44865,tt1462900,3860000.0,73906736.0,"['Action', 'Drama', 'History']",一代宗師,130.0,Released,"['China', 'Hong Kong']",The Grandmaster,Chinese,6.5,441,11.422,"[28, 18, 36]",2013,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70046736.0,94.8
44894,tt0493171,,23941317.0,"['Romance', 'Comedy']",Ti amo in tutte le lingue del mondo,99.0,Released,['Italy'],Ti amo in tutte le lingue del mondo,Italian,6.0,344,6.205,"[35, 10749]",2005,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
45535,tt1473357,17289533.0,9267224.0,['Comedy'],Fatal,95.0,Released,['France'],Fatal,French,5.9,384,7.2879999999999985,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8022309.0,-86.6
45958,tt1164999,,25147786.0,['Drama'],Biutiful,148.0,Released,"['Mexico', 'Spain']",Biutiful,Spanish,7.3,659,8.437999999999999,[18],2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
46146,tt1740707,3500000.0,5341098.0,"['Fantasy', 'Horror']",Trolljegeren,103.0,Released,['Norway'],Troll Hunter,Norwegian,6.7,905,11.066,"[14, 27]",2010,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1841098.0,34.5
46332,tt1588337,4000000.0,43803417.0,"['Drama', 'History']",Des hommes et des dieux,120.0,Released,['France'],Of Gods and Men,French,6.8,209,6.858,"[18, 36]",2010,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39803417.0,90.9
46738,tt1255953,10000000.0,7099598.0,"['Drama', 'War', 'Mystery']",Incendies,130.0,Released,"['Canada', 'France']",Incendies,French,8.1,1241,14.597,"[18, 10752, 9648]",2010,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2900402.0,-40.9
47533,tt1618435,,,"['Mystery', 'Fantasy', 'Comedy', 'Adventure']",Scooby-Doo! Curse of the Lake Monster,79.0,Released,['United States of America'],Scooby-Doo! Curse of the Lake Monster,German,5.6,213,12.618,"[12, 35, 14, 9648]",2010,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,
47931,tt1555149,,63618850.0,"['Drama', 'Action', 'Crime']",Tropa de Elite 2,115.0,Released,['Brazil'],Elite Squad: The Enemy Within,Portuguese,7.8,985,12.322,"[18, 28, 80]",2010,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
48034,tt1440232,25000000.0,53319615.0,"['Comedy', 'Drama']",Les Petits Mouchoirs,154.0,Released,['France'],Little White Lies,French,7.2,1014,8.949,"[35, 18]",2010,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28319615.0,53.1
48175,tt0999864,,10412376.0,['Comedy'],Il 7 e l'8,93.0,Released,['Italy'],7 and 8,Italian,6.8,462,6.497000000000001,[35],2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
48254,tt0122648,,,"['Comedy', 'Drama']",Ovosodo,100.0,Released,['Italy'],Ovosodo,Italian,7.2,212,5.593,"[35, 18]",1997,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
48395,tt1401143,,4028971.0,['Fantasy'],Rare Exports,83.0,Released,"['Finland', 'France', 'Norway', 'Sweden']",Rare Exports: A Christmas Tale,Finnish,6.4,270,7.309,[14],2010,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
48415,tt1529235,4000000.0,45896492.0,['Comedy'],Benvenuti al sud,102.0,Released,['Italy'],Welcome to the South,Italian,6.7,1294,9.453,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41896492.0,91.3
48492,tt1123373,13000000.0,51899269.0,"['Action', 'Adventure', 'Drama', 'Mystery']",狄仁傑之通天帝國,119.0,Released,"['Hong Kong', 'China']",Detective Dee and the Mystery of the Phantom Flame,Chinese,6.7,211,14.186,"[28, 12, 18, 9648]",2010,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38899269.0,75.0
48650,tt1263750,,844281.0,"['Drama', 'Romance']",Habitación en Roma,109.0,Released,['Spain'],Room in Rome,Spanish,6.0,279,11.384,"[18, 10749]",2010,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
49367,tt0439547,,15522680.0,"['Drama', 'History']",Dois Filhos de Francisco,132.0,Released,['Brazil'],Two Sons of Francisco,Portuguese,6.6,209,6.468,"[18, 36]",2005,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
49797,tt1588170,,12966357.0,"['Thriller', 'Horror']",악마를 보았다,141.0,Released,['South Korea'],I Saw the Devil,Korean,7.8,1163,21.68,"[53, 27]",2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
49992,tt0122735,,82106.0,['Animation'],La gabbianella e il gatto,75.0,Released,['Italy'],Lucky and Zorba,Italian,7.6,415,6.67,[16],1998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
50472,tt0902254,,8604198.0,[],Anplagghed al cinema,95.0,Released,['Italy'],Anplagghed al cinema,Italian,7.0,251,5.4179999999999975,[],2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
50531,tt0252985,,,"['Comedy', 'Drama']",Chiedimi se sono felice,100.0,Released,['Italy'],Ask Me If I Am Happy,Italian,7.6,1083,8.281,"[35, 18]",2000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
51241,tt1600524,,843423.0,"['Drama', 'Romance']",Les amours imaginaires,97.0,Released,['Canada'],Heartbeats,French,7.3,620,8.982999999999997,"[18, 10749]",2010,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
51447,tt1521848,,32309881.0,['Comedy'],Potiche,103.0,Released,['France'],Trophy Wife,French,6.2,203,6.664,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
51608,tt1527788,,44723232.0,"['Action', 'Thriller', 'Crime']",아저씨,119.0,Released,['South Korea'],The Man from Nowhere,Korean,7.6,634,16.246,"[28, 53, 80]",2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
51739,tt1568921,23000000.0,149184563.0,"['Fantasy', 'Animation', 'Family']",借りぐらしのアリエッティ,94.0,Released,['Japan'],The Secret World of Arrietty,Japanese,7.6,1520,27.499,"[16, 14, 10751]",2010,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,126184563.0,84.6
51991,tt1565958,,,"['Drama', 'Comedy', 'Romance']",Les émotifs anonymes,80.0,Released,"['Belgium', 'France']",Romantics Anonymous,French,6.4,296,5.909,"[35, 18, 10749]",2010,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
52077,tt1528313,32000000.0,93811164.0,['Comedy'],Rien à déclarer,108.0,Released,['France'],Nothing to Declare,French,5.8,718,9.098,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61811164.0,65.9
52124,tt1523479,,18844036.0,['Comedy'],Io e Marilyn,96.0,Released,['Italy'],Io & Marilyn,Italian,5.6,308,6.854,[35],2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
52214,tt1159231,,30385222.0,['Comedy'],Una moglie bellissima,96.0,Released,['Italy'],Una moglie bellissima,Italian,5.7,333,5.2970000000000015,[35],2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
52274,tt1512685,,16934369.0,"['Horror', 'Thriller']",Los ojos de Julia,118.0,Released,['Spain'],Julia's Eyes,Spanish,6.7,483,8.232000000000001,"[27, 53]",2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
52345,tt0367975,,,"['Comedy', 'Romance']",Lisbela e o Prisioneiro,106.0,Released,['Brazil'],Lisbela and the Prisoner,Portuguese,7.8,233,1.195,"[35, 10749]",2003,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
53319,tt1808015,6000000.0,60756040.0,['Comedy'],Che bella giornata,97.0,Released,['Italy'],What a Beautiful Day,Italian,6.5,1109,8.969,[35],2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54756040.0,90.1
53399,tt1441373,,5505962.0,['Drama'],La solitudine dei numeri primi,118.0,Released,['Italy'],The Solitude of Prime Numbers,Italian,5.8,274,7.9689999999999985,[18],2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
53457,tt1668200,10000000.0,24792815.0,"['Drama', 'War']",Elle s'appelait Sarah,111.0,Released,['France'],Sarah's Key,French,7.3,464,8.551,"[18, 10752]",2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14792815.0,59.7
53957,tt1409836,,10007765.0,['Comedy'],La matassa,98.0,Released,['Italy'],La matassa,Italian,6.8,326,6.466,[35],2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
54186,tt1590089,,45203103.0,"['Drama', 'Thriller', 'Mystery']",告白,107.0,Released,['Japan'],Confessions,Japanese,7.7,466,9.522,"[18, 9648, 53]",2010,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
54309,tt0814380,,16546376.0,['Comedy'],Notte prima degli esami - Oggi,102.0,Released,['Italy'],The Night Before the Exams Today,Italian,5.4,501,7.725,[35],2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
56014,tt1680099,,18503619.0,['Comedy'],Maschi contro femmine,113.0,Released,['Italy'],Men Vs Women,Italian,5.8,508,6.9,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
56020,tt0169164,,,"['Music', 'Comedy', 'Drama']",Radiofreccia,112.0,Released,['Italy'],Radio Arrow,Italian,7.1,227,5.516,"[35, 18, 10402]",1998,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
56339,tt1680110,,22862029.0,['Comedy'],Qualunquemente,96.0,Released,['Italy'],Qualunquemente,Italian,6.0,359,5.978,[35],2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
56812,tt1572491,7000000.0,3604598.0,"['Action', 'Drama', 'Thriller']",Balada triste de trompeta,101.0,Released,"['France', 'Spain']",The Last Circus,Spanish,6.7,225,8.323,"[28, 18, 53]",2010,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3395402.0,-94.2
56903,tt0388483,3040046.0,916927.0,"['Drama', 'Romance']",Tre metri sopra il cielo,101.0,Released,['Italy'],Three Steps Over Heaven,Italian,5.7,486,14.382,"[18, 10749]",2004,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2123119.0,-231.5
56909,tt1630637,,22043584.0,['Comedy'],Immaturi,108.0,Released,['Italy'],The Immature,Italian,6.2,594,7.316,[35],2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
57112,tt0418259,,21852972.0,['Comedy'],Tu la conosci Claudia?,104.0,Released,['Italy'],Tu la conosci Claudia?,Italian,6.7,701,8.618,[35],2004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
57243,tt1805297,,27533970.0,['Comedy'],Les Femmes du 6e étage,106.0,Released,['France'],The Women on the 6th Floor,French,6.7,219,5.589,[35],2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
57331,tt1322333,21169000.0,14404319.0,"['Action', 'Adventure', 'Thriller']",Largo Winch II,119.0,Released,"['France', 'Belgium', 'Germany']",Largo Winch II,French,6.0,210,8.414,"[28, 12, 53]",2011,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6764681.0,-47.0
57361,tt1230385,,15789762.0,"['Drama', 'Thriller', 'Crime']",황해,157.0,Released,['South Korea'],The Yellow Sea,Korean,7.4,225,9.654,"[80, 18, 53]",2010,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
