id,title,original_language,avg_vote,vote_count,popularity,genres,release_date
11636,New Police Story,cn,7.0,314,12.78,"[28, 80, 18, 53]",2004-09-23
17111,Shutter,th,7.0,414,7.664,"[14, 27, 9648, 53]",2004-09-09
8841,The Class,fr,7.0,378,6.997000000000001,[18],2008-09-24
11689,Crime Busters,it,7.0,349,12.437000000000001,"[28, 35]",1977-04-01
320006,Taxi,fa,7.0,216,6.289,"[35, 18]",2015-04-15
2469,Tie Me Up! Tie Me Down!,es,7.0,270,10.855,"[35, 80, 18, 10749]",1989-12-12
341744,Truman,es,7.0,218,7.912000000000001,"[35, 18]",2015-10-30
204436,Jack and the Cuckoo-Clock Heart,fr,7.0,381,8.693999999999999,"[12, 16, 18, 14, 10749]",2014-02-05
11616,Go for It,it,6.9,264,12.130999999999998,"[28, 12, 35]",1983-02-01
204668,Belle and Sebastian,fr,6.9,410,8.463,[12],2013-12-18
527729,Asterix: The Secret of the Magic Potion,fr,6.9,679,25.307,"[16, 10751, 35, 12]",2018-05-12
437033,Toc Toc,es,6.9,574,10.215,[35],2017-09-01
2061,Pusher,da,6.9,352,9.51,"[28, 80, 18, 53]",1996-08-30
30508,Berlin Calling,de,6.9,204,8.974,"[35, 18, 10402]",2008-10-01
175774,Ruby Red,de,6.9,810,11.106,"[12, 18, 14, 878, 10751]",2013-03-14
426338,Holy Camp!,es,6.9,237,6.942,"[35, 10749]",2017-09-29
8697,Who Am I?,cn,6.9,375,15.253,"[28, 12, 35, 53]",1998-01-17
8833,Double Trouble,it,6.9,293,11.979000000000001,"[28, 35]",1984-10-19
304410,The Bélier Family,fr,6.9,1680,9.439,"[35, 10402]",2014-12-17
6399,A Friend Is a Treasure,it,6.9,351,10.890999999999998,"[28, 12, 35]",1981-12-09
7291,36th Precinct,fr,6.9,276,9.253,"[80, 18, 53]",2004-11-24
60670,The Crimson Rivers,fr,6.9,813,15.534,"[80, 9648, 53]",2000-09-26
38366,The Cyclone,it,6.9,469,7.791,"[10749, 18, 35]",1996-01-01
377154,Being 17,fr,6.9,218,8.051,[18],2016-02-27
8882,Gomorrah,it,6.9,691,11.943,"[80, 18]",2008-05-16
377799,One Man and his Cow,fr,6.9,204,5.104,"[35, 18]",2016-02-17
186161,The Gilded Cage,fr,6.9,205,4.732,[35],2013-04-19
184352,Tom at the Farm,fr,6.9,449,9.016,"[18, 53, 9648]",2013-09-02
8366,Manitou's Shoe,de,6.9,282,10.379000000000001,"[35, 37]",2001-07-11
17845,Loft,nl,6.9,211,10.562000000000001,"[18, 9648, 53, 10749]",2008-10-21
12089,The Tall Blond Man with One Black Shoe,fr,6.9,209,10.995,"[35, 9648]",1972-12-06
528949,The Photographer of Mauthausen,es,6.9,322,12.109000000000002,"[53, 36, 18]",2018-10-26
332794,The Odyssey,fr,6.9,271,7.485,"[12, 18]",2016-10-12
31175,Soul Kitchen,de,6.9,266,9.902999999999999,"[35, 18]",2009-09-09
1255,The Host,ko,6.9,1321,21.884,"[18, 27, 878]",2006-07-27
310593,Youth,it,6.9,1295,12.077,"[35, 18]",2015-05-20
582873,Martin Eden,it,6.9,218,9.915,"[18, 10749]",2019-09-04
109689,I Want You,es,6.9,810,18.022000000000002,"[18, 10749]",2012-06-22
16007,Death Note,ja,6.9,328,6.36,"[14, 9648, 53]",2006-06-17
79108,Starbuck,fr,6.9,291,7.064,[35],2011-01-01
574436,Piranhas,it,6.9,269,12.776,"[80, 18]",2019-02-14
221902,"Two Days, One Night",fr,6.9,578,8.793,[18],2014-05-21
29702,Tenebre,it,6.9,259,9.924,"[27, 9648, 53]",1982-10-28
427348,Carbone,fr,6.9,215,9.016,"[80, 53]",2017-11-01
283704,Leopardi,it,6.9,473,5.829,"[18, 36]",2014-10-16
369778,Chocolat,fr,6.9,498,5.747999999999999,"[35, 18]",2016-02-03
8982,The Protector,th,6.9,340,11.384,"[28, 80, 18, 53]",2005-08-11
262551,Babysitting,fr,6.9,1351,9.298,[35],2014-04-16
390669,One Kiss,it,6.9,214,5.835,"[35, 10749]",2016-03-31
110390,A Pigeon Sat on a Branch Reflecting on Existence,sv,6.8,233,6.987,"[35, 18]",2014-10-24
647,Final Fantasy VII: Advent Children,ja,6.8,546,28.718000000000004,"[28, 12, 16, 14, 878]",2005-07-14
37768,Borotalco,it,6.8,235,5.85,[35],1982-01-22
432068,C'est la vie!,fr,6.8,872,16.703,[35],2017-10-04
61667,We Have a Pope,it,6.8,294,10.591,"[35, 18]",2011-04-15
351145,Retribution,es,6.8,270,10.296,"[53, 18]",2015-09-21
435707,Skins,es,6.8,263,6.688,"[35, 18]",2017-04-15
140870,Minuscule: Valley of the Lost Ants,fr,6.8,225,11.581,"[12, 16, 10751]",2013-11-17
10846,The Tiger and the Snow,it,6.8,317,8.012,"[35, 18, 10749]",2005-10-14
417670,Loro 1,it,6.8,393,7.096,[18],2018-04-24
48769,Papy fait de la résistance,fr,6.8,213,7.827999999999999,"[35, 10752]",1983-10-26
2266,"Paris, Je T'Aime",fr,6.8,434,11.114,"[18, 10749]",2006-05-16
10228,Pokémon: The First Movie - Mewtwo Strikes Back,ja,6.8,857,12.565,"[16, 12, 28]",1998-07-18
374416,Where Am I Going?,it,6.8,1544,11.338,[35],2016-01-01
10974,Armour of God,cn,6.8,231,15.427999999999999,"[28, 12, 35]",1986-08-16
265189,Force Majeure,sv,6.8,488,9.158999999999999,[18],2014-08-15
170522,Asterix: The Mansions of the Gods,fr,6.8,839,16.544,"[12, 16, 35, 10751]",2014-11-26
513347,Flavors of Youth,zh,6.8,306,9.832,"[16, 18, 10749]",2018-08-04
365222,Ip Man 3,cn,6.8,855,20.171,"[28, 18, 36]",2015-12-19
110415,Snowpiercer,ko,6.8,5753,33.001,"[28, 18, 878]",2013-08-01
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,sv,6.8,566,12.609000000000002,"[12, 35, 18]",2013-12-25
421447,The Climb,fr,6.8,491,8.936,"[35, 10749, 12]",2017-01-25
2462,Hibernatus,fr,6.8,238,10.927,"[35, 878]",1969-09-10
437109,The Villainess,ko,6.8,273,11.294,"[28, 18]",2017-06-08
318917,Look Who's Back,de,6.8,1197,11.502,[35],2015-10-08
261102,The Club of the Misunderstood,es,6.8,295,7.483,"[35, 18, 14, 10749]",2014-12-25
39105,Dragon Ball Z: Bojack Unbound,ja,6.8,269,19.953,"[28, 16, 878]",1993-07-10
254578,Phoenix,de,6.8,235,8.612,[18],2014-09-25
13312,Inside,fr,6.8,383,8.692,[27],2007-06-13
262391,Serial (Bad) Weddings,fr,6.8,2486,20.616,[35],2014-04-16
8736,Dikkenek,fr,6.8,405,8.014,[35],2006-06-21
250235,Blame Freud,it,6.8,712,7.938,[35],2014-01-23
1826,Russian Dolls,fr,6.8,380,8.009,"[35, 18, 10749]",2005-06-15
416194,The Quake,no,6.8,244,14.872,"[28, 53]",2018-08-31
11156,Coco Before Chanel,fr,6.8,561,8.347999999999999,"[18, 36]",2009-04-22
390734,Kingsglaive: Final Fantasy XV,ja,6.8,397,16.657,"[28, 16, 878]",2016-07-09
11770,Shaolin Soccer,cn,6.8,1081,21.009,"[28, 35]",2001-07-12
445793,Husband & Wife,it,6.8,220,6.654,[35],2017-04-13
303857,Dragon Ball Z: Resurrection 'F',ja,6.8,811,16.769000000000002,"[28, 12, 16, 14]",2015-04-18
37777,Soap and Water,it,6.8,201,8.163,[35],1983-10-27
48175,7 and 8,it,6.8,462,6.497000000000001,[35],2007-03-16
16395,Inferno,it,6.8,285,7.81,"[27, 53]",1980-02-07
1721,All the Way Boys,it,6.8,212,9.193,"[28, 12, 35]",1972-12-22
13672,JCVD,fr,6.8,274,6.122999999999999,"[28, 35, 80, 18]",2008-06-04
393764,The African Doctor,fr,6.8,345,8.576,"[35, 18]",2016-06-08
468202,The Girl in the Fog,it,6.8,522,11.751,"[80, 9648, 53]",2017-10-26
2016,Days of Glory,fr,6.8,224,7.186,"[18, 36, 10752]",2006-09-27
12924,The Place Promised in Our Early Days,ja,6.8,281,12.059000000000001,"[12, 16, 18, 878, 10749]",2004-11-20
394684,May God Save Us,es,6.8,234,7.007000000000001,"[28, 80, 53]",2016-10-28
12246,Mongol: The Rise of Genghis Khan,ru,6.8,324,12.179,"[28, 12, 36, 10752]",2007-09-20
4271,Life Is a Long Quiet River,fr,6.8,235,7.371,[35],1988-02-03
474331,Keep an Eye Out,fr,6.8,310,8.078,[35],2018-07-04
463858,The Freshmen,fr,6.8,461,8.162,"[35, 18]",2018-09-12
190880,"Me, Myself and Mum",fr,6.8,474,7.671,[35],2013-11-20
16140,Death Note: The Last Name,ja,6.8,230,8.272,"[14, 9648, 53]",2006-10-28
46332,Of Gods and Men,fr,6.8,209,6.858,"[18, 36]",2010-05-18
53957,La matassa,it,6.8,326,6.466,[35],2009-03-13
11227,Angel-A,fr,6.7,371,6.171,"[35, 18, 14, 10749]",2005-12-21
7229,Ruby & Quentin,fr,6.7,446,10.273,"[35, 80]",2003-10-22
231176,Sole a catinelle,it,6.7,1215,11.41,[35],2013-10-31
113160,My First Time,fr,6.7,463,6.659,"[18, 10749]",2012-01-18
348765,Alaska,it,6.7,208,6.647,[18],2015-11-05
38285,Il Ragazzo di Campagna,it,6.7,248,5.979,[35],1984-01-01
315011,Shin Godzilla,ja,6.7,431,13.314,"[28, 878, 27]",2016-07-29
48492,Detective Dee and the Mystery of the Phantom Flame,cn,6.7,211,14.186,"[28, 12, 18, 9648]",2010-09-18
57243,The Women on the 6th Floor,fr,6.7,219,5.5889999999999995,[35],2010-12-20
48415,Welcome to the South,it,6.7,1294,9.453,[35],2010-10-01
10226,High Tension,fr,6.7,656,10.218,"[27, 9648, 53]",2003-06-18
12205,Dark Water,ja,6.7,280,7.968,"[27, 9648, 53]",2002-01-19
56812,The Last Circus,es,6.7,225,8.323,"[28, 18, 53]",2010-12-17
517839,Border,sv,6.7,383,12.042,"[18, 80, 14]",2018-09-27
360638,The Student and Mister Henri,fr,6.7,253,11.892000000000001,"[35, 18]",2015-10-07
43645,The Little Devil,it,6.7,254,6.624,"[35, 14, 10749]",1988-07-01
44249,The Legend Is Born: Ip Man,cn,6.7,377,3.0260000000000002,"[28, 18, 36]",2010-06-24
11340,Banana Joe,it,6.7,264,19.320999999999998,"[28, 35]",1982-03-24
57112,Tu la conosci Claudia?,it,6.7,701,8.618,[35],2004-12-15
9789,My Brother Is an Only Child,it,6.7,240,4.843999999999999,[35],2007-04-20
35554,Cado dalle nubi,it,6.7,1162,8.363999999999999,[35],2009-11-27
8265,Welcome to the Sticks,fr,6.7,1629,19.307000000000002,"[35, 18, 10749]",2008-01-09
52274,Julia's Eyes,es,6.7,483,8.232000000000001,"[27, 53]",2010-10-29
1494,Curse of the Golden Flower,zh,6.7,403,15.187000000000001,"[28, 18, 14]",2006-12-21
9318,Asterix in Britain,fr,6.7,367,9.991,"[12, 16, 35, 10751]",1986-12-03
532938,The Shiny Shrimps,fr,6.7,201,9.915,[35],2019-05-08
245775,Yves Saint Laurent,fr,6.7,527,7.391,[18],2014-01-08
435126,Perfect Strangers,es,6.7,406,9.244,"[18, 35]",2017-12-01
19548,The Restaurant,fr,6.7,253,10.956,[35],1966-09-09
11183,French Fried Vacation,fr,6.7,553,10.487,[35],1978-11-01
39103,Dragon Ball Z: The Return of Cooler,ja,6.7,295,15.283,"[28, 16]",1992-03-07
236737,Spanish Affair,es,6.7,403,8.482999999999999,"[35, 10749]",2014-03-14
11134,Police Story 3: Super Cop,cn,6.7,218,14.475,"[28, 80, 53]",1992-07-04
9031,I'm for the Hippopotamus,it,6.7,278,13.232999999999999,"[28, 12, 35]",1979-11-30
1871,Fantomas,fr,6.7,385,11.519,"[12, 35, 80, 14]",1964-11-04
10347,Dobermann,fr,6.7,257,8.477,"[28, 80]",1997-06-18
469274,City Hunter,fr,6.7,458,10.355,"[12, 35]",2018-12-15
33542,Rumble in the Bronx,cn,6.7,498,13.636,"[28, 35, 80, 53]",1995-01-30
24752,Dragon Ball Z: Cooler's Revenge,ja,6.7,308,17.334,"[28, 16, 12]",1991-07-20
1875,Fantomas vs. Scotland Yard,fr,6.7,266,10.638,"[12, 35, 80, 14]",1967-03-16
337674,Elle,fr,6.7,1159,12.466,"[18, 53]",2016-05-25
458534,Rolling to You,fr,6.7,492,13.76,"[35, 10749]",2018-03-14
46146,Troll Hunter,nb,6.7,905,11.065999999999999,"[14, 27]",2010-10-29
11838,Ju-on: The Grudge,ja,6.7,372,8.726,[27],2002-10-18
411638,The Fury of a Patient Man,es,6.7,270,7.84,[53],2016-09-09
428495,The Nile Hilton Incident,sv,6.6,204,6.16,"[18, 53]",2017-07-12
241842,Dead Snow 2: Red vs. Dead,no,6.6,360,10.36,"[28, 35, 27]",2014-02-12
9367,El Mariachi,es,6.6,529,9.972999999999999,"[28, 80, 53]",1992-09-04
1364,Sex and Lucía,es,6.6,272,12.273,"[18, 10749]",2001-08-24
126963,Dragon Ball Z: Battle of Gods,ja,6.6,844,19.333,"[28, 16]",2013-03-30
352161,The Clan,es,6.6,246,7.671,"[80, 18, 36, 53]",2015-08-13
469056,A New Girl In Paris!,fr,6.6,217,8.601,[35],2018-07-04
41663,Fantozzi Against the Wind,it,6.6,315,5.782,[35],1980-11-20
284303,Goodnight Mommy,de,6.6,724,6.635,"[18, 27, 53]",2014-08-29
136403,Populaire,fr,6.6,361,5.987,"[35, 10749]",2012-11-27
11655,Cronos,es,6.6,289,9.304,"[18, 27, 53]",1993-11-05
2882,Hunting and Gathering,fr,6.6,255,7.005,"[18, 10749]",2007-02-10
10045,District B13,fr,6.6,1077,12.602,"[28, 878, 53]",2004-11-09
39104,Dragon Ball Z: Super Android 13!,ja,6.6,258,13.98,"[28, 16, 878]",1992-07-11
6312,Brotherhood of the Wolf,fr,6.6,816,15.663,"[28, 12, 36, 27]",2001-01-31
575100,10 Days without Mamma,it,6.6,217,8.402000000000001,[35],2019-02-07
12599,Pokémon: The Movie 2000,ja,6.6,481,12.55,"[12, 16, 14, 878, 10751]",1999-07-17
41211,Heartbreaker,fr,6.6,874,11.129000000000001,"[35, 10749]",2010-03-17
37933,Tales from Earthsea,ja,6.6,695,18.597,"[12, 16, 14, 878]",2006-07-29
484641,Anna,fr,6.6,995,26.99,"[28, 53]",2019-06-19
452,The Idiots,da,6.6,265,18.238,"[35, 18]",1998-04-28
315872,Mia madre,it,6.6,223,7.152,[18],2015-04-16
5139,The Fox and the Child,fr,6.6,247,6.898,"[12, 10751]",2007-12-27
25676,Rob-B-Hood,cn,6.6,235,9.198,"[28, 35, 18]",2006-09-28
8827,99 francs,fr,6.6,470,7.901,"[35, 18]",2007-09-26
10995,The Lover,fr,6.6,266,11.147,"[18, 10749]",1992-02-22
1870,Fantomas Unleashed,fr,6.6,254,9.94,"[12, 35, 80, 14]",1965-12-07
435921,It’s the Law,it,6.6,562,6.784,[35],2017-01-19
400136,Resident Evil: Vendetta,ja,6.6,461,15.255999999999998,"[28, 12, 16, 27, 9648, 878]",2017-05-27
27936,Micmacs,fr,6.6,315,7.825,"[28, 35, 80]",2009-10-28
420426,Bleach,ja,6.6,301,9.946,"[28, 12, 14]",2018-07-20
330764,The Brand New Testament,fr,6.6,916,9.447000000000001,"[35, 18, 14]",2015-09-02
206408,Chinese Puzzle,fr,6.6,442,7.398,"[35, 18, 10749]",2013-12-04
61404,Point Blank,fr,6.6,265,9.582,"[28, 53, 80]",2010-11-08
166,The Party,fr,6.6,697,11.555,"[35, 18, 10749, 10751]",1980-01-01
77459,A Monster in Paris,fr,6.6,696,8.539,"[12, 16, 35, 14, 10751]",2011-10-12
49367,Two Sons of Francisco,pt,6.6,209,6.468,"[18, 36]",2005-08-19
5595,Fermat's Room,es,6.6,200,9.548,"[9648, 53]",2007-10-07
2330,Taxi,fr,6.6,1409,18.369,"[28, 35]",1998-04-04
487476,Nothing to Hide,fr,6.6,869,14.834000000000001,"[35, 18]",2018-10-17
7219,Zombie Flesh Eaters,it,6.6,289,7.412000000000001,[27],1979-08-25
369230,Them who?,it,6.6,267,5.645,[35],2015-11-19
14029,Demons,it,6.6,251,7.824,[27],1985-10-04
74513,Special Forces,fr,6.6,262,8.746,"[28, 18, 10752]",2011-11-02
426284,Blade of the Immortal,ja,6.6,250,11.53,"[28, 18]",2017-04-29
44251,Dragon Ball Z: Broly – Second Coming,ja,6.6,342,23.454,"[28, 16, 878]",1994-03-12
336882,The Wave,no,6.6,697,13.145999999999999,"[28, 18, 53]",2015-08-28
10656,Subway,fr,6.6,200,8.434,"[28, 53]",1985-04-10
398929,Alibi.com,fr,6.6,1166,9.32,[35],2017-02-15
449924,Ip Man 4: The Finale,cn,6.5,512,40.376,"[28, 18, 36]",2019-12-19
39371,L'allenatore nel pallone,it,6.5,229,5.755,[35],1984-10-26
583268,"Someone, Somewhere",fr,6.5,205,13.169,"[35, 18, 10749]",2019-09-11
369781,Amis publics,fr,6.5,279,6.4270000000000005,[35],2016-02-17
21861,LOL (Laughing Out Loud),fr,6.5,904,9.609,[35],2008-06-06
513574,Battle,no,6.5,507,9.573,"[18, 10402, 10749]",2018-09-28
10389,The Eye,cn,6.5,223,6.437,[27],2002-05-09
270343,Love at First Fight,fr,6.5,300,8.104,"[35, 10749]",2014-08-20
53319,What a Beautiful Day,it,6.5,1109,8.969,[35],2011-01-05
492282,Like a Cat on a Highway,it,6.5,557,7.718,"[10751, 35]",2017-12-28
401545,Everybody Knows,es,6.5,565,8.777000000000001,[18],2018-05-09
12720,Suicide Club,ja,6.5,231,9.746,"[18, 27, 53]",2001-10-29
334878,Blind Date,fr,6.5,378,6.749,"[35, 18, 10749]",2015-05-06
159121,Paulette,fr,6.5,266,7.8,"[35, 80]",2013-01-16
408033,Tamara,fr,6.5,519,7.989,[35],2016-10-26
10484,The ComDads,fr,6.5,209,21.225,[35],1983-11-23
192577,Space Pirate Captain Harlock,ja,6.5,659,11.469000000000001,"[16, 878]",2013-09-07
5879,In the Realm of the Senses,ja,6.5,227,15.378,"[18, 10749]",1976-05-15
375012,Under the Shadow,fa,6.5,359,10.902000000000001,"[18, 27, 53, 10752]",2016-10-07
290864,Kung Fu Jungle,cn,6.5,202,11.882,"[80, 28, 53]",2014-10-31
60175,The Under-Gifted,fr,6.5,263,7.893,[35],1980-04-30
44865,The Grandmaster,zh,6.5,441,11.422,"[28, 18, 36]",2013-01-10
335051,God Willing,it,6.5,399,6.794,[35],2015-04-09
37645,22 Bullets,fr,6.5,604,15.402999999999999,"[28, 80, 53]",2010-03-23
10664,[REC]²,es,6.5,1110,19.205,"[27, 53]",2009-09-15
329263,Suck Me Shakespeer 2,de,6.5,636,8.058,[35],2015-09-10
42892,Happy Family,it,6.5,199,5.329,[35],2010-03-26
271724,Hippocrates,fr,6.5,292,6.011,[18],2014-09-03
171,The Party 2,fr,6.5,395,9.551,"[35, 18, 10749]",1982-12-08
269650,Appleseed Alpha,ja,6.5,206,9.156,"[28, 16, 878]",2014-05-28
4729,The Gendarme Gets Married,fr,6.5,304,10.777999999999999,[35],1968-10-30
28609,Dragon Ball Z: Dead Zone,ja,6.5,285,15.38,"[28, 16]",1989-07-15
33365,The Night Before the Exams,it,6.5,761,10.103,[35],2006-02-17
5336,"Salò, or the 120 Days of Sodom",it,6.5,848,23.607,"[18, 27, 10752]",1975-11-22
15449,La Tour Montparnasse Infernale,fr,6.4,489,7.992000000000001,[35],2001-03-28
10295,Miami Supercops,it,6.4,227,10.752,"[28, 35]",1985-12-12
392142,Max & Leon,fr,6.4,542,6.405,"[35, 10752]",2016-11-01
309302,Wolf Totem,zh,6.4,229,7.395,"[12, 18]",2015-02-19
26285,Fantozzi Still Suffers,it,6.4,279,8.117,[35],1983-01-01
8868,Asterix vs. Caesar,fr,6.4,316,10.696,"[12, 16, 35, 10751]",1985-03-06
77561,EVA,es,6.4,238,9.461,"[18, 878]",2011-10-06
253450,The Assassin,zh,6.4,274,11.556,"[28, 18, 36]",2015-08-27
39101,Dragon Ball Z: The Tree of Might,ja,6.4,280,12.462,"[28, 16, 878]",1990-06-07
10800,Dragon Hunters,fr,6.4,248,7.585,"[16, 10751]",2008-03-19
298729,Do You See Me?,it,6.4,398,6.617000000000001,[35],2014-11-20
11913,The Gendarme Takes Off,fr,6.4,268,10.585999999999999,[35],1970-10-28
11047,Asterix the Gaul,fr,6.4,383,13.094000000000001,"[12, 16, 35, 10751]",1967-12-20
6691,Priceless,fr,6.4,452,10.029,"[18, 35, 10749]",2006-12-13
34588,If I Were You,pt,6.4,239,6.462000000000001,[35],2006-01-06
48395,Rare Exports: A Christmas Tale,fi,6.4,270,7.309,[14],2010-12-03
118293,The Suicide Shop,fr,6.4,385,7.007999999999999,"[35, 16, 10402]",2012-09-26
2110,Wasabi,fr,6.4,667,16.632,"[28, 35, 18]",2001-10-31
44269,All That Glitters,fr,6.4,547,4.518,[35],2010-03-24
39385,Would I Lie to You?,fr,6.4,305,8.2,[35],1997-04-01
403605,Headshot,id,6.4,231,11.835,"[28, 53]",2016-09-24
94562,Turkish for Beginners,de,6.4,226,10.113,[35],2012-03-14
51991,Romantics Anonymous,fr,6.4,296,5.909,"[35, 18, 10749]",2010-12-22
331836,Babysitting 2,fr,6.4,923,10.538,[35],2015-12-02
44706,The Bet,fr,6.4,259,5.965,[35],1997-10-15
320028,An Italian Name,it,6.4,226,6.943,[35],2015-01-22
478820,The Emperor of Paris,fr,6.4,246,7.851,"[36, 12, 80]",2018-12-19
81342,Delicacy,fr,6.4,287,7.825,"[18, 35, 10749]",2011-12-20
12308,The Last Kiss,it,6.4,267,7.47,"[35, 18, 10749]",2001-02-01
13688,CJ7,cn,6.4,225,8.067,"[35, 18, 14, 878, 10751]",2008-01-30
269148,Samba,fr,6.4,664,8.384,"[35, 18]",2014-10-15
266082,Girlhood,fr,6.4,214,6.541,[18],2014-06-27
9317,Cabbage Soup,fr,6.4,507,13.404000000000002,"[35, 878]",1981-12-02
592336,Don't Stop Me Now,it,6.4,213,6.377000000000001,[35],2019-04-18
200713,9 Month Stretch,fr,6.4,330,6.483,[35],2013-09-07
142320,Viva l'Italia,it,6.4,227,6.29,[35],2012-10-25
432613,"Marry Me, Dude",fr,6.4,666,7.629,[35],2017-10-25
593402,Tolo Tolo,it,6.4,580,14.959000000000001,[35],2020-01-01
4728,The Gendarme in New York,fr,6.4,263,9.77,[35],1965-10-28
668195,Ultras,it,6.4,217,25.000999999999998,[18],2020-03-09
11625,Asterix and the Big Fight,fr,6.3,341,11.808,"[12, 16, 35, 10751]",1989-10-03
413730,Summertime,it,6.3,220,5.075,"[18, 10749]",2016-09-15
9404,Police Story 4: First Strike,cn,6.3,222,13.552,"[28, 12, 35, 80, 18, 53]",1996-02-10
266285,The Salvation,da,6.3,495,13.995999999999999,"[18, 37]",2014-05-22
31359,Would I Lie to You? 2,fr,6.3,241,6.43,[35],2001-02-07
467938,Revenge,fr,6.3,913,15.952,"[28, 53]",2017-09-23
433422,Fairy Tail: Dragon Cry,ja,6.3,279,8.026,"[28, 12, 16, 35, 14]",2017-05-06
13333,Game of Death,cn,6.3,319,16.173,"[28, 80, 18, 53]",1978-03-23
11444,The Closet,fr,6.3,261,7.3389999999999995,[35],2001-01-17
392207,The Invisible Guardian,es,6.3,240,10.66,[53],2017-03-03
186992,Stranger by the Lake,fr,6.3,209,9.661,"[18, 53]",2013-05-17
490445,Dumped,fr,6.3,219,6.257000000000001,[35],2018-04-18
182415,"White as Milk, Red as Blood",it,6.3,479,7.474,"[35, 18]",2013-04-02
11680,The Miser,fr,6.3,234,6.605,[35],1980-03-05
184314,Young & Beautiful,fr,6.3,717,11.543,[18],2013-08-20
173185,It Boy,fr,6.3,754,12.915999999999999,[35],2013-03-06
13679,Kirikou and the Wild Beasts,fr,6.3,203,9.59,"[12, 16, 14, 10751]",2005-12-07
21778,RRRrrrr!!!,fr,6.3,736,10.612,[35],2004-01-28
439998,Omicidio all'italiana,it,6.3,295,4.606,[35],2017-03-02
370978,"Kiki, Love to Love",es,6.3,246,7.917000000000001,"[35, 10749]",2016-04-01
10991,Pokémon 3: The Movie - Spell of the Unown,ja,6.3,346,14.292,"[12, 14, 16, 28, 10751]",2000-07-08
384371,Roommates Wanted,fr,6.3,262,6.77,[35],2016-04-20
21057,Ocean Waves,ja,6.3,265,16.605999999999998,"[16, 18, 10749, 10770]",1993-05-05
43200,Basilicata coast to coast,it,6.3,247,5.626,"[35, 18]",2010-04-09
451500,Christmas & Co.,fr,6.3,387,8.501,[35],2017-12-06
179538,Witching & Bitching,es,6.3,362,8.974,"[35, 27]",2013-09-20
457435,Return of the Hero,fr,6.3,310,7.07,"[35, 36]",2018-02-14
382593,Divorce French Style 2,fr,6.3,451,6.882000000000001,[35],2016-12-07
79643,Anche se è amore non si vede,it,6.3,253,6.127000000000001,[35],2011-11-23
515841,I Am Not an Easy Man,fr,6.3,681,12.279000000000002,[35],2018-04-13
314405,Tale of Tales,it,6.3,988,10.845,"[14, 27, 10749]",2015-05-14
59570,Escort in love,it,6.2,408,7.901,[35],2011-03-18
6076,Rabbit Without Ears,de,6.2,218,9.867,"[18, 35, 10749]",2007-12-01
301272,Andiamo a quel paese,it,6.2,325,5.941,[35],2014-11-06
253687,Smart Ass,fr,6.2,203,6.3629999999999995,"[35, 18]",2014-04-02
51447,Trophy Wife,fr,6.2,203,6.664,[35],2010-11-10
486101,There Is No Place Like Home,it,6.2,445,10.682,[35],2018-02-14
674944,The Occupant,es,6.2,273,33.192,"[53, 18]",2020-03-25
535167,The Wandering Earth,zh,6.2,293,14.24,"[28, 18, 878]",2019-02-05
58235,Confessions of a Brazilian Call Girl,pt,6.2,211,11.669,[18],2011-02-25
10622,Mr. Nice Guy,cn,6.2,304,20.531,"[28, 35, 80]",1997-01-31
9805,Dreamship Surprise - Period 1,de,6.2,258,12.682,"[35, 878]",2004-07-14
477033,Errementari: The Blacksmith and the Devil,eu,6.2,263,15.780999999999999,"[14, 27]",2018-03-02
419511,Mister Happiness,it,6.2,257,6.505,"[35, 10749]",2017-01-01
121936,Happiness Never Comes Alone,fr,6.2,303,8.828,"[35, 10749]",2012-06-27
3040,Night Watch,ru,6.2,402,10.450999999999999,"[28, 14, 53]",2004-06-27
505954,T-34,ru,6.2,307,9.711,"[28, 10752]",2018-12-27
56909,The Immature,it,6.2,594,7.316,[35],2011-01-21
39100,Dragon Ball Z: The World's Strongest,ja,6.2,254,12.287,"[28, 16]",1990-03-10
319341,Daddy or Mommy,fr,6.2,805,7.88,[35],2015-02-04
652483,Airplane Mode,pt,6.2,283,15.085,"[35, 10749]",2020-01-23
485894,Naples in Veils,it,6.2,268,8.85,[53],2017-12-28
420648,The Bar,es,6.2,775,7.971,"[35, 27, 53]",2017-02-15
492353,Put Grandma in the Freezer,it,6.2,435,8.759,[35],2018-03-15
462148,Love Addict,fr,6.2,267,5.638,"[35, 10749]",2018-04-18
178915,Welcome Mr. President!,it,6.2,476,6.19,[35],2013-03-21
425336,Loving Pablo,es,6.2,624,14.606,"[80, 18]",2017-10-12
492355,Just Believe,it,6.2,222,4.989,[35],2018-03-29
398920,He Even Has Your Eyes,fr,6.2,339,7.358,[35],2017-01-18
427989,Poveri ma ricchi,it,6.2,302,6.837999999999999,[35],2016-12-15
16353,Ong Bak 2,th,6.2,322,11.104000000000001,"[12, 28, 53]",2008-12-04
2332,Taxi 2,fr,6.2,992,21.631,"[28, 35]",2000-03-24
299847,Confusi e felici,it,6.2,259,6.609,[35],2014-10-30
351809,To Steal from a Thief,es,6.2,225,7.867000000000001,"[80, 53]",2016-03-03
157820,Mood Indigo,fr,6.2,393,8.52,"[18, 14]",2013-04-24
39102,Dragon Ball Z: Lord Slug,ja,6.2,266,13.520999999999999,"[28, 12, 16]",1991-03-19
